db_id,tx_hash,coinbase,sequence
1986,c6423218d57b002b894b511f92e02aabb4bbe714a815318990e7b927006f4b6a,04ffff001d023f01,4294967295
1987,6d0b5c94d7051d610b5afb71e932e5c8d13c07e668b32919b2626f5bf1d017e7,04ffff001d025201,4294967295
1988,873b243e87c7c1f7e505e017fabfc45be1d513b069bb533b48d643c64d12c105,04ffff001d025a01,4294967295
1989,6a00d6add82821dd3dbcbd9e750c3ef24a0f38d985853e29d0b8762d74c7e6f8,04ffff001d025e01,4294967295
1990,a946937dcba704ef7ea504f709c98d160fc3bd060838b37982ee408b2df19b08,04ffff001d026401,4294967295
1991,a2900a244ad24cb0004a9a23dacfab7071a73e1365f7065b0cd0e697fca2e56e,04ffff001d026601,4294967295
1992,cdb8e7a0af6d3b05768f6ea1f874d2434c20e883a098b7c5e123f56208847b60,04ffff001d026d01,4294967295
1993,0b911e31a22182192dfb11b33a9db49369c0e9cec0c287f0e000af263c016164,04ffff001d027201,4294967295
1994,76bdfe46519173029a12ad1a892627d14b53a2aac332e6bb5d90231dd4cec2fc,04ffff001d027e01,4294967295
1995,2402ad11c214011ff8733f09864766158f3b54ecec42cdf49ad0d3ad5f345d84,04ffff001d028001,4294967295
1996,64ce9f97f4a8e95574068cf4ba9959911d47be86e1a50b81d78f7d366b2d05a4,04ffff001d023803,4294967295
1997,e8a670dfcb0af131a5bab04fe50772cd2b15d146ea195d2a92d39458c783f53c,04ffff001d028201,4294967295
1998,a3b6ca5456d9de369da6220fad8a39a3bffba5ca12c9c4b680a5e74a3a76958f,04ffff001d028d01,4294967295
1999,6f2b21a0d327f23462c5ef2aa0eaf916e4bc6e2730f5ae05e8492d1fe05f57c6,04ffff001d029701,4294967295
2000,10f072e631081ad6bcddeabb90bc34d787fe7d7116fe0298ff26c50c5e21bfea,04ffff001d029b01,4294967295
2001,d9bfb211c73d0b243e6f651ff1628a8a46e5a50b349482acd753b660acd32b95,04ffff001d02a701,4294967295
2002,95442a12c2aedad135169591f288de7a780b1dabc2df687ae6dbbf097d68e7f5,04ffff001d02b401,4294967295
2003,16b7dddd29436cc94164afa05ecb742980e1bd2407999f62667cae15092681f5,04ffff001d0130,4294967295
2004,0dd225d8e3d5cc3a510b24fde7af0b95a064d79f7fedcdbf3d4b03de5fd70c22,04ffff001d02b701,4294967295
2005,7866601a0f9b3b40e0b7ec5bec55034566e29d5a1bc7e075e09902efd7406ff9,04ffff001d02bd01,4294967295
2006,2e4751bc040a863314f7080158ebfbbd7cacc554453930efc96cd62d8a5fa1ad,04ffff001d02c401,4294967295
2007,1e8a38499c46756b59f7efdfc03e66d624cee6cb5865ae77c1b6742901154a53,04ffff001d02c501,4294967295
2008,b3009266848084dc91c19231ac975fe6e491a8b3d9f35a54b22e4ae32ba70296,04ffff001d02c801,4294967295
2009,84ac449aef90471f777da77298c36182ad7d0ee3799f1b921c14555a251b9782,04ffff001d02d201,4294967295
2010,16f33c8670289de8c8519928eb534942e54fbc237cdca7b3a659386e963a0096,04ffff001d02d501,4294967295
2011,1da46cc01e668311ea14c6231a78d72a14d19c0509e2f5c9bc5464557b93a80b,04ffff001d02e501,4294967295
2012,51947398103045bb8db520ceff8c3c5feedaf44395048f4e93931c4b993d2415,04ffff001d02f401,4294967295
2013,4ed235e77dda91ad051531b4d1ce6f81a6eeaba1ea5ffb454f634d0927b91624,04ffff001d02f901,4294967295
2014,719f14fe67357736509970a830b00b1403d8462ec7b84513997727d5c6cb96b4,04ffff001d02fc01,4294967295
2015,a28ccd135385ea0e869c9b3e5a707dff00141de21f032de92e165e18f13d110c,04ffff001d02fe01,4294967295
2016,572c6d6b54dda72004df004a95575a2b772acd8876e58f8c81c8a9cdae70e4ac,04ffff001d020202,4294967295
2017,cb88ef8f82feae901ecfb04c5b33d1dc0b42c58ff362457d061e497274bd5bd6,04ffff001d020702,4294967295
2018,4f36847fe29c9a6d9f8bd4f6924a97f5aedc6fee19d5558392b11e3b6f2f1b98,04ffff001d020a02,4294967295
2019,af9873d29df492e031ce1121322ac591a81084568efe78cb3e410fde03e68d63,04ffff001d020b02,4294967295
2020,3c369dc993827cce3896b635b1f31273ff3bfa2bd28c16df6b04752b1a815642,04ffff001d020c02,4294967295
2021,a37cb76b248e3256058b24a111c099e02ca072ed1f232efab1dcc68249506824,04ffff001d021502,4294967295
2022,722e960d0e991e13b3c76ce02e12b045402cd3aff7a692f219a0b264e1536522,04ffff001d022602,4294967295
2023,d35c622db305d0ef5b5ec416c9b35937e5d05a64c75b037c8f2e7788c1f97454,04ffff001d022e02,4294967295
2024,046a41003aa2594b2a8acf3751b9d1674814edc571229bd9a1f0938e94898483,04ffff001d023b02,4294967295
2025,063a1cf52736ad06125fbde45aa4d4266e0e1f060f7ef0823350b776373d6bab,04ffff001d020401,4294967295
2026,d67c796d6992e799a4e02e21acb55131f9b2a0e013f30d4ecd5c0f962eefeb13,04ffff001d024002,4294967295
2027,4d13e840340b8d94c3a0cc69ea5354ccacb8968ff91a3262a002f2aedd80bf1b,04ffff001d024102,4294967295
2028,2c35e4ce0fca576931807fd8ac6f93566a14dbb184a21e33d32cced09f6dd34c,04ffff001d024202,4294967295
2029,1f20951e1e26861397427a147ea48bd8a4e59325da3290085689855bc88c0dbb,04ffff001d024c02,4294967295
2030,c7fd112f4880b7e34bda8465160560c1fa492bc7680237564190805a7c1d9de6,04ffff001d025602,4294967295
2031,cc9592a5f494030c205957c4230065d296127a4e0554b71df07a291bf305b491,04ffff001d0142,4294967295
2032,19f57561f6f8784d3c59cb6444a546f22511d5422de9093983759b3f331c9fb4,04ffff001d026d02,4294967295
2033,1331d6ce3d16439813d1669a318ecee67effb3fff2ebeb260341bc6298c34eb7,04ffff001d0154,4294967295
2034,c3211bc55f26ede8266e739ad55fa02a8ecb3886d3a263c3ab327fd2cd0aa8c7,04ffff001d027702,4294967295
2035,733a1078721b7af63880758b97ea79688f6197e303dd65dd0fe874e2f3b61b33,04ffff001d027802,4294967295
2036,789032697c67ca4dd6062c8c212b4edf910672eb7187739e87a49792f3e14cb9,04ffff001d027b02,4294967295
2037,7e11d118e9406c24d3e751311884caf4e08800b98800bed04317ffd81161cd4b,04ffff001d027d02,4294967295
2038,c90384f5cc083a25bd977a51bba71066575590fead0bf5b455ccfb1e96f20cca,04ffff001d026203,4294967295
2039,4b46ca82e1e5d156f505a7003478c29d3fdf90ec0e1e7e9019e545087fe10900,04ffff001d028002,4294967295
2040,204a7b97547d535df77aa1f7627ab82f72e03925a22691bda2e0b79ed7754e86,04ffff001d028102,4294967295
2041,3dd7a74b82a2777fe9f76aeea3d6a5d335b2b3afe81482e327dea0a4436bfcd9,04ffff001d028502,4294967295
2042,b82ede5f9b4ed25a4fec8a40271ad010ee60689270b7d269db7d97b3840ea478,04ffff001d028902,4294967295
2043,2fdb7da465d4d4b9b04fecf5ee2f961e73d559e584ad6ff8be92e73ed1efed34,04ffff001d028d02,4294967295
2044,de60f51fdd3f050908dd797d2165411a806d628cb2db861e2e1a6b33db56c52b,04ffff001d028f02,4294967295
2045,fedb42c0a3b566424288b8ccdcbfc4265559730e37e404576c66694e39a9f89f,04ffff001d029202,4294967295
2046,ada1f0faccb3e93f6ceadfb6e0a8219a4789ac5af8b3b6a43e1ed17b94704276,04ffff001d029502,4294967295
2047,8cc2cd573aa4e58f36c24587e43cdbac2cda06bac046eb20e71012cda2422915,04ffff001d029602,4294967295
2048,1fbc85bf48d4603051482f191be2c2cf746dba1906382a063a38258f84c39d62,04ffff001d029a02,4294967295
2049,b10ee8d1f5518887f20a59f92ff3bddc09bad434072943864cd44d9d0b2e10ad,04ffff001d029e02,4294967295
2050,23e9be66db0a63254d61065d224246238abd74d6f4be4a78ea5b4260817ce8c1,04ffff001d02a802,4294967295
2051,bfd6c19bc6272508811142ada2c8a05e1b4f75e72f3cb97910f916f9e8b45269,04ffff001d02ca02,4294967295
2052,7a24db7ee8f7513b34315d38b63d1dd2fa1f2f43563de6b1b4c78a193938b4f0,04ffff001d02cb02,4294967295
2053,cf288052c22c4070754a83111f3cf235f9040c4071d8b640787c7b9468e9c06d,04ffff001d02d702,4294967295
2054,4da86709e41247b6e59599eedb13776c212e3aa3d0398858bb08b16dc6c1be67,04ffff001d02d802,4294967295
2055,88db345a9e2747815362a2990ab9f8d5797a75c7136acdd92dab9de7dd64daf4,04ffff001d02e502,4294967295
2056,79b41359f1a708c0373cff4b2f45eff8d81eb1530b95cbb3c525e88d79498003,04ffff001d02e802,4294967295
2057,d693da012c5032c19f4b402e6ce133956b9835bc9139a33f663761263972989a,04ffff001d02ee02,4294967295
2058,69d21c7cf22f9c1900854a1a306b1efcf5990b23e10a847c0a67f57e2bda1d4d,04ffff001d02f002,4294967295
2059,b624666805920a692fca0e3dd7d6b88c3034a16c882ba8ee31d84fd429a1b045,04ffff001d02f702,4294967295
2060,feeef0e8e1681699d136811d32903bbf069acb7fac3eb2efb25b1d970ee169a4,04ffff001d02fa02,4294967295
2061,f1b2af1df558ec0f7047c05b6502be3d7c8bfe01fee111d592b34874ff9ae05d,04ffff001d020103,4294967295
2062,93c0fbb1c0e2cd03e3c64a2d26faf2b83318f4ca02bbd5eb7bfee6c14d405984,04ffff001d010d,4294967295
2063,1adb62bc17687573f27c58f85e523a220f44ef468b54adbf7e82d77ee16fe933,04ffff001d020303,4294967295
2064,a9d1e7da3bf80dcf91cccfd41d1bc82a4da75422cc5f6810d130e17a7ba46ea9,04ffff001d021103,4294967295
2065,af2f3ca9eb0466ac85392d5cd1fb9c8646e0e309aee3be111087914afa10c9d9,04ffff001d021803,4294967295
2066,1f7339a092b173583886771d9c546d19b5910d82e3e82b5c9069684f5c281d9a,04ffff001d021a03,4294967295
2067,0b51d0ecf59074fc5c66f9004dd76d8dcbb08c108aa9d8c145477ed18e62a8f2,04ffff001d022e03,4294967295
2068,3af01de58515b7ded1e76aa6785ebc2356b7b6e61d6861c942b1e67fa343f5b9,04ffff001d023003,4294967295
2069,968098fff0edf63bcc72a3324f85c6680dfd319caba7534aa28e64872dde02bd,04ffff001d023403,4294967295
2070,e856c3050b18bf37c029a89a6081469c64bae4c318cba47b3c9a60bc0a4aaf5c,04ffff001d0131,4294967295
2071,b13ae0229c67ff26fa386e3184b1b9f8c919dbe09046d8b12ff6bc70215fd3b0,04ffff001d023f03,4294967295
2072,6ca7f7b251ba7a07a8e92b26fc23cf3220f68413fb3a2cb15f1884b92ae95162,04ffff001d024003,4294967295
2073,53b8d7f9b9a89eb4ac766332d91cf8b69a5cb41d8ac3dbe39ee94b76da1db77d,04ffff001d024303,4294967295
2074,0e5ca2c0397e70f048f91f2cbc95f1f5771790e8dbdc2f212f3ae4e5b3872476,04ffff001d024503,4294967295
2075,3ffb137b10d0fea456cb7fd0691c94348c67c1605ebbd891608a68d69b931072,04ffff001d024f03,4294967295
2076,8ac8b1baca0e819242d5f267bd40ada162346a726c2eaa15fd2787acdd9ac312,04ffff001d025103,4294967295
2077,f6ce8818f9b85dc2f49848d8420b72580bbe77f6a1b00671fa83d5f36edea54f,04ffff001d025d03,4294967295
2078,fefff8fa65eb66d7bbff8dc61c793b855944bb99b89aaaab3cd54f2dfe15de5a,04ffff001d028a03,4294967295
2079,5a31ff2cd98c2cb64c660a80aff2d10f062442d3b2a66d59c058af49ea0a02f7,04ffff001d026203,4294967295
2080,9aabe8a2bd6c5d91c71658a24b093d065633f64ba58fde24ddd4f0464afa8ef4,04ffff001d026b03,4294967295
2081,e93e73b36ab32fb53d2638f26d5f77226c04c8ad539020df8bad18f8c5c9bdec,04ffff001d026e03,4294967295
2082,3853dbfec11da2c5421f7876717db919c7ff24320e06df40f7888204a491abae,04ffff001d027203,4294967295
2083,f691c0bf89278c11543c041ee194e24efa97d0612d5671d0813fab55aab196a4,04ffff001d027303,4294967295
2084,c230c57aaa1cc8f7e451e1653375d5a5f5e261f2dace5004690be7c83cb64b30,04ffff001d027403,4294967295
2085,d85d0edeb8c4be6e11b8d9fd86a3d1443a908f175da7e1dd77d2ec6c26e6ef11,04ffff001d0178,4294967295
2086,5c58aee707a1862a4c986aa0e4eddd0399d10fc7b19b31908c86b2c0b9eff0d3,04ffff001d027803,4294967295
2087,5867911f48148f05a3c1064085ca9168f4c70699fcb0d88bf9e41c33deaa62ae,04ffff001d013b,4294967295
2088,542c45063aae78c0b9511c2fe4ace1921c81d40069ffcb7797fd2ae601a70fdb,04ffff001d028503,4294967295
2089,879de1abc00f2adc3a5522d16861c07cb0a10b15b5685122a13a650f269e1e90,04ffff001d013d,4294967295
2090,1387450545b3b2dde45ad7c35f8c85c4e9bd6c2a798af5cfa9afde91771023fc,04ffff001d028703,4294967295
2091,c45003e563a733424d6e20d258e88516d7ad26e47883a54b173befc97c1c8878,04ffff001d028803,4294967295
2092,a860b264815395d24e2cd9d1e56c47d7642760589007ab84e095b3afa632633e,04ffff001d028b03,4294967295
2093,843161897e1b82e20f030602a1e7de474243402ef82730fd1b676af2ff2a7e98,04ffff001d029003,4294967295
2094,8eeac0e17157ef498eeadb47c37705baa6bffe158173932d136e8e98432e5276,04ffff001d029503,4294967295
2095,a0eb11ab9447882f2eec5ececa91ca13a6c027056bd33ee06e7d0625b268c97b,04ffff001d029603,4294967295
2096,31149618c8828028c60c267de926846dd6d882b6e14517a5bfd33227cfdad7ad,04ffff001d029903,4294967295
2097,49e2f7be0350a4f16701cd29f3156d83ef2a0b5efea4c53238b26ae1653019bf,04ffff001d029b03,4294967295
2098,2cbe0f06fe4c24d6e3f994add29ba1f173690e2261b2c3d87c288e1aff97d4fc,04ffff001d02a103,4294967295
2099,a74dc5b1326691b88ebd1cc5322f915bdd2a0ec2ebddd4bf180539cb9528cfef,04ffff001d0129,4294967295
2100,a643148bf1de45907e96ed3e754529ed1559f226bd38c5524b772ca47623acfd,04ffff001d0116,4294967295
2101,c9f0059ac1a1e4326fd457fc00896fd6fbeff398fdfa32f8808ab04252b2a5ed,04ffff001d02a503,4294967295
2102,db35fd078d476f8ee9a774998dfd46a7ea0f629c21ff3d4983d5119785c25e71,04ffff001d012c,4294967295
2103,08565bddc947de3145c02ac56e8663321c5d3fe34975a0cd4fd058f3a42d981f,04ffff001d02ae03,4294967295
2104,e4dc50eac4542c3b3d0c39913e73408834fa89ceb3f31f1cc8d2caaa4402511c,04ffff001d0136,4294967295
2105,77f634b0d6a4501c20cf756d0a98467fada7e4f736c4dbdba9b2055a6ab1fe86,04ffff001d02b103,4294967295
2106,af532fde3d136f481fe95d84a11da2f01377a19f64d57817a4392643ee899006,04ffff001d02b803,4294967295
2107,2bf82b0a56620b682eb6a4bd436c3643d7745b7293f6f735ac4389d76c43e726,04ffff001d02b903,4294967295
2108,45c1ee26b751a205ab95bb7c68f2496c90b19a86ffdb0faa337114513d75de09,04ffff001d02a803,4294967295
2109,b224d522dc25ba984f774498dda6808a97e380abf4bf8e0ac39a51a0b5d91e10,04ffff001d02be03,4294967295
2110,4dcecc9d4a04de78f503eacf5a1c5471102af5219df242d43bcf24fb11b005e0,04ffff001d02c603,4294967295
2111,534129356897f9ce638a0a5dcc2d18df13bf79fafdf880fcd76a6d62e91fde88,04ffff001d02cd03,4294967295
2112,e022956b9616ed2e4bf857f7c5eab12628973d79defa57b3da69782614671292,04ffff001d02d003,4294967295
2113,bde10228861b2bc8e42f2f35bb47610696e19d10f1e0fbad01b249af25985a2b,04ffff001d02d403,4294967295
2114,ff6ea183540a93dc0f55052f55b5d0a31dd464745d7e1e33bc6d4a45de4d06aa,04ffff001d0108,4294967295
2115,41412ae1c6fd54d81df47b34f0c238b5532ff24a6fecd5f775e6506994c65a1e,04ffff001d02d503,4294967295
2116,4565320246cefca135975502834835497bcddb1f3bb0057b547ace4f2a39f7e7,04ffff001d02b003,4294967295
2117,1dcb3087804e1e229d7eaeb52aa7a5e45f63f4afbb7b2c33169638a0996aa569,04ffff001d0156,4294967295
2118,7919e93973b1688469e7e1b19e3d5011fc469230dbb983f815ca4dedcb03f60b,04ffff001d02d903,4294967295
2119,647425ba999001ff810aee18b34f3c3302da17c24e5c8afb5e023df992c6698b,04ffff001d010d,4294967295
2120,f13cb6f739d5fcc25d04e402d01852483c466d3b12e10a9402859e62f757fd42,04ffff001d02da03,4294967295
2121,9a4a351306ee1589d59863c4a9b9e2b26c0b06aba7922c442e988a887e249d11,04ffff001d02db03,4294967295
2122,8bbcd9210a1ce714f707e25ced2ff316b5c6f8144662d9cf48c3c85c55131842,04ffff001d02dd03,4294967295
2123,f1591a81aa8cd0feab3a144acde0ca1b7bf5d24b6e88950cfba9ea9dedcc57d4,04ffff001d02f903,4294967295
2124,4854ffb1641119d2bb9d9a446de655125bc7d6307599ff1b53ed2eb922ea954a,04ffff001d02fd03,4294967295
2125,2d6e789c79406d9b3734d1e4aec8774f49cb2e7dfb02b30f65f6d031fe054afa,04ffff001d020804,4294967295
2126,89c53d6c66c8a69688d8c45913919326d836b0c2ef320c0e99bc0b9b0cefa417,04ffff001d020c04,4294967295
2127,97d76423435aeebd4dd5de83e7f4c90ab1364c3ce03ea5c2b77891409516c17f,04ffff001d02bb03,4294967295
2128,caf371d3e486d54c7b1758d42241c718473aa3015678b0b6d98727b3e183c4a5,04ffff001d0101,4294967295
2129,dbc32197cccf9c2e16add485d64c5ccb73b5161d0aeb461d64613b36107c714c,04ffff001d0112,4294967295
2130,a5a5ba0c3227386cea02e38197c19303c9a191ffdb1dbe569c95a1a3e4f338b0,04ffff001d0118,4294967295
2131,99a79c96d48c2ff35374253e6b6153dc7bf02fe14947accf03078ce7c8c91b52,04ffff001d0129,4294967295
2132,5b2dd5b8957b8d1bd731a7c35f073f2facb7742f166133148dfb1d38dbd42520,04ffff001d0106,4294967295
2133,758e7992b613f59fd4857af5d4b09ec4a1df435dbd3df0cea764eacc31b9f0f3,04ffff001d0109,4294967295
2134,c9e83ca4633d231321fbe00882f49a7d6c180d08c32f488b2ff03c02b1dbb935,04ffff001d0111,4294967295
2135,2c57fd29803852e1c32dfc36e28e49f835e48389298fc8def78c840ced860648,04ffff001d0113,4294967295
2136,1ba71ce97e0747da1f6ad6031b7dadfa3a3097681872e36c3ba08439b4282ad1,04ffff001d013a,4294967295
2137,12cd534192566c1eab57a3cda9159d4785550e2636d5794c207b2fac20c75c0c,04ffff001d0116,4294967295
2138,cdb045bc74345456f4938cd6e8f41bb0aed611d753bd58802c304e37a7d0c52e,04ffff001d0117,4294967295
2139,7d022c11685f71f48501e2ead72177fe75f730fd595cde8f58556c7e63910c01,04ffff001d011b,4294967295
2140,15c6ae3cf4b37ea828294f649fcfd7f75fb6fb5ee342e188583a3e9e2dec841c,04ffff001d0122,4294967295
2141,7b59d3ccb7390101add6aabaf0c81f44b9efa3416d16d2f05e96aa39693b99a4,04ffff001d0128,4294967295
2142,de293b1fee6df5dd0159b6450b4f9767fae69e6b42513e378b827652e8035cd0,04ffff001d012a,4294967295
2143,2ffb1c51c1837edf59ed571239f899c2afb352188db5db7067df75b4e4d5c38f,04ffff001d0136,4294967295
2144,c68906033d5087e4cc94ab9672236943f3a2b36c23b4e1c9b19b5453702a832e,04ffff001d0158,4294967295
2145,4d48aebd8bf84a3209ee372a4ff521a746fcb595808fd87675640460e1ceed3a,04ffff001d015f,4294967295
2146,6b9551ab9bf5afcd9ac47173e376d1c731ba24758beb4a958f9d98b47b01df3c,04ffff001d0163,4294967295
2147,fa6f174d91bbe061f7ed3a826e4ce7872e7a880a43fbbf797ae44ee998363e73,04ffff001d013b,4294967295
2148,d69770e526937a49b750bef3b37095dadf60770f5380b48b13bdf9d7b4fcb633,04ffff001d015d,4294967295
2149,446c537c81b971a243d2dcd5ea955587a97722c206321fd43457a7094e2b3b78,04ffff001d0179,4294967295
2150,b6e5988e835de702d47183502c3e93c2b8ec14d71df9a3055002368645cb9326,04ffff001d017d,4294967295
2151,0c31639828420766c5da4d89a5303d28122fb1ea24960cb3879936240baae460,04ffff001d028000,4294967295
2152,4089d2da062c535e6d8ce040518c34fd46a62c471b77a7b6a4170e597a993609,04ffff001d012e,4294967295
2153,84f3b70ac5b327cc00c40a240a27cc641c022f3cbf376ce57c56e5be12ec7232,04ffff001d028900,4294967295
2154,a327e772d25987aaae8176f8bbe2d4d1e546f7d9a6fdc2838c4690167b534c15,04ffff001d02d603,4294967295
2155,6f8cbccd5fcd65e7781fbc158e64e6a48f455ae5ffe6921b6ac142474016242e,04ffff001d028a00,4294967295
2156,6de2c431b2f60df4c2bb3544e662b3ba6fed4884d2efb8a5d18324eba9445a20,04ffff001d028d00,4294967295
2157,af81353964ab6b5190540cfef887a8182d97d29c2b485314fd9757480f7232ba,04ffff001d028e00,4294967295
2158,8549853fc2506e56ee2967d1c0fea53ec039bc5288e27bdc622126921d4ebc6a,04ffff001d0133,4294967295
2159,1929612d8e41b670a8ecc889de6f462c364ab12d105b1f4e3dd08c384901f38f,04ffff001d029300,4294967295
2160,dc1ad2515e3a82da005bf6703ce82577bb42e65f0772e782c670911048a2d1b4,04ffff001d02a200,4294967295
2161,edcdf1e04e6011934d4c14496b2f3998e946b777bccafd14d68d2f4b5acad417,04ffff001d016f,4294967295
2162,219ae7be2a4c401624aa10dea98018f5a907a74f83959e0a53d52495d39af743,04ffff001d02a500,4294967295
2163,0f65859fe700ac357f1594315c1dc84ac8f6d6431be73ce88e275826ca67a9c6,04ffff001d02eb00,4294967295
2164,379205c1fed322672c2e3ff8263bb6ab00af650a21cfe1017324dede7a1283a7,04ffff001d02b200,4294967295
2165,303f93597b481b40d344bde8a18178169149a5b9434dcbdbb90722fce717fe25,04ffff001d0173,4294967295
2166,f280df4349054a2b3e14981601af3a0f7093c2766c7774d0e9e29de5eddea6e2,04ffff001d02bc00,4294967295
2167,9c92d678d8d09562f516d799dad97957cf3ccdf0ad434043fc5f1383557859d0,04ffff001d02c900,4294967295
2168,3ecc6d6184cd86f54eff9d2d5ecf328c39e86340497a9813c5d2bde5a42f0f1d,04ffff001d02d500,4294967295
2169,51eebe19a4039ebe49a004859e7aa68dfd067cd492c1b101eb1496a94ce3dd89,04ffff001d02dc00,4294967295
2170,aebd851a36239b5db7d7481c489d5c627936e2c6788fd19c76884d50327d9579,04ffff001d02de00,4294967295
2171,9bd181fbc86e4ad8ac52d5986779ec2be960402a4770508aeac02e74d19799d1,04ffff001d02e400,4294967295
2172,f1e0510cd757d8ef8729ec600db19ec9a3a24ef70be3c6cccd710eba00930bdc,04ffff001d010b,4294967295
2173,d99523aebdd8e26fdcbfd9ad8c030841fee75119244b9a07169dd4a92dfdd136,04ffff001d0104,4294967295
2174,fba411024544a61730e78bef3dde645e430318a217a4516737755fa27ebfd1ef,04ffff001d0107,4294967295
2175,0689f697a2effc17d07aa05417395b53af65e1427cc515021f5a70b7c349cdb3,04ffff001d0108,4294967295
2176,6307dfe6627d1a2fda8c6ca609f4d9f2bc2bfda1e5e87474671e55dcdc893309,04ffff001d0158,4294967295
2177,b43411eb5a5df54721872c5f3afeb076baca2e3b1d9c16a434e1fc47381393d2,04ffff001d0109,4294967295
2178,ee3ef9b759c5367a9154a368f93939187df4de1c6e561a3f626641d68945a1d7,04ffff001d015a,4294967295
2179,d03c92e6d5c35044a743764ae58169c4cdec73579686a20253604d1b4faa0953,04ffff001d010b,4294967295
2180,7baa9eac2c4338626023cb7f1f26b44bb98c10752656757a5931dc61251fd6a9,04ffff001d010c,4294967295
2181,3776cc3b8d6b823ca2fb5f73d7082bf69e9a8775738d20f782dc48a765921f80,04ffff001d010e,4294967295
2182,26a5a38a8b5ebd623c2dcf4af45efcb48a76f18020b704559a1ab43daa518deb,04ffff001d010f,4294967295
2183,902ecdb62dc4dcf73bbe18ba1c44fe01ac1770d32f678d2673c69739091248f8,04ffff001d0114,4294967295
2184,6330626fdd84f5604551014e90d7c6fcce33c1304d61c8cbd86a3c283dcecc42,04ffff001d0160,4294967295
2185,5574cdc552fbcfba8599d26c8f7126eb4fb349d371df990fd1f7bb2b7975dc93,04ffff001d0117,4294967295
2186,b92ce88587c5b60c348196d1c565bfc1570f5f1754a0c82201f69d865ea21c2d,04ffff001d014d,4294967295
2187,a9e604ec46d7a8df7ab5c10c7ce9b452b4f345969c80eb5f7fe3aae7ee993599,04ffff001d011c,4294967295
2188,4d60e23fc7d31f47350362244ca6af1ff16ca2c108764de947833ea042024805,04ffff001d011e,4294967295
2189,b7f00e539ccc7ffd66fbb20c28bdc8e71650ec6acb8b51ab0abeda0b7fb59cb9,04ffff001d02e000,4294967295
2190,dfc614e513c41eaa8caf9379ce630ef083ebf6d6698790e451e386e523b292ed,04ffff001d0151,4294967295
2191,ae3fb9cd957f071502f7f79ab4696ec0d3f7c81a43041bac95af165482d3348f,04ffff001d0127,4294967295
2192,8716603ad9f544f63a5b5e776df6ae2a3da40e0e44f3f77ec2a2f41e6f11e2dc,04ffff001d0128,4294967295
2193,8e756882796b4bdbae3a36ac69ad51d6068fe8dcbb27f4084f95e1ca3c0ef177,04ffff001d0132,4294967295
2194,d4c704af3fbba12a5e04a8c858a86213b9ba96ee6d0c223b408f8c195e6ac97b,04ffff001d0134,4294967295
2195,c66d72e2fd387100e31ba011a36e0762d2e89b69a61e4540e4331d5b55374976,04ffff001d013d,4294967295
2196,c75317286666fee05dd04f27a94c8a01f1623fb7ccda905254adc4b835f75d05,04ffff001d013f,4294967295
2197,4e31cb3e295a249aefe5aaf4e7b6fb6b9f9546c074470612250c983e5406cb98,04ffff001d0158,4294967295
2198,8fb1ba95252925b6e129959e46f408b9a758cc5857728312a89fe2d9d3f2bcb3,04ffff001d0154,4294967295
2199,94429693c2b2112879884913334752672d685bb0eb55d0015a4277c03cd92e5a,04ffff001d0155,4294967295
2200,64539331c2b501fdfc74aef7b76235b0391898722559dafaf46968e0ed1d9cde,04ffff001d0162,4294967295
2201,13dc37b74858e948021babaaf9efbd39807e3f3a3868cc8cca15fd827c8f8b6a,04ffff001d0163,4294967295
2202,9853b98ac320db0e35f2bb6bdba0b8347bb4c4139c6f47c5bfcc01da73e2a975,04ffff001d016f,4294967295
2203,f68911b42f1b6478614825f8b99a23d8cdbdf57bedf219e7af4695843e01c5ec,04ffff001d029a00,4294967295
2204,723900d82c58f94e29f87a51f58ee66d3ddca7263e92e11d28a009e015cc5104,04ffff001d0175,4294967295
2205,5e3102c462101fa9a22ab4dec6947c516a02b3a568b73f85bba3980a208e5767,04ffff001d0160,4294967295
2206,08b35e504f2c0cea6609aeb365e4b546f8e60bd66e7ffdffc3c102f49e1d7b73,04ffff001d0177,4294967295
2207,ef7e662c376ea3248ee4d3c310c01055831ead3e895babdb09f3a3d378522136,04ffff001d017c,4294967295
2208,59cc35cbe3c9216b8e22b235b8e0459cfc16494b181d36073131e55732f1db0e,04ffff001d028500,4294967295
2209,9d58ba11d33548a66286bb8d6ea249790d5be17d172456c393be9fc91ec1e7d5,04ffff001d012b,4294967295
2210,615104da7f90096ef22472d03c1ee8a7914015d8ccf71328523e3ba31b824e01,04ffff001d028700,4294967295
2211,fa3c40fa91697715c979c08207bd876e3156cf09e2f32719e3b097b0d23f0941,04ffff001d013a,4294967295
2212,1aed46fbb5a562e24707ebe4b6ebcc48c49110058ee7700b9f186bcfdcf81cea,04ffff001d0121,4294967295
2213,66721e3154705e5b0262a8f25b824e1b0b808e459579992373a1b8ee361fd88b,04ffff001d028c00,4294967295
2214,5f800cd360096585a4559c7cca6ceb59f0f64158ced77bf61ec4eea19cb65333,04ffff001d0169,4294967295
2215,17cf4d876b81d5ff8625f954f38706570202e24b15547a9cb5ed75e29416e321,04ffff001d028f00,4294967295
2216,957705421f2f48d8fbdcf877896850ac3a8d56ea6772c2f5bec209cb5f6eb045,04ffff001d029100,4294967295
2217,a568a4984c971015ce632a3034cbda769c9d20c2a33a97eb464ca58252366ef3,04ffff001d029800,4294967295
